,자치구,안심 주소,CCTV 용도,WGS x좌표,WGS y좌표,CCTV 수량,수정 일시,geometry,outlier
8369,성북구,서울특별시 성북구 장위동 돌곶이로 159 ,방범,37.61581,127.050195,4,2021-01-27,POINT (127.050195 37.61581),1
8370,성북구,서울특별시 성북구 장위동 돌곶이로37길 39 ,방범,37.61586379,127.0465545,2,2021-01-27,POINT (127.0465545 37.61586379),1
8371,성북구,서울특별시 성북구 장위동 장위로 171 광명교회,방범,37.615871,127.055083,2,2021-01-27,POINT (127.055083 37.615871),1
8372,성북구,서울특별시 성북구 장위동 장위로15길 34 장위 에스하임 2,방범,37.61589511,127.043624,3,2021-01-27,POINT (127.043624 37.61589511),1
8373,성북구,서울특별시 성북구 장위동 한천로 632 ,방범,37.61599587,127.0581434,1,2021-01-27,POINT (127.0581434 37.61599587),1
8374,성북구,서울특별시 성북구 장위동 돌곶이로37길 32 ,방범,37.61603425,127.0465097,2,2021-01-27,POINT (127.0465097 37.61603425),1
8375,성북구,서울특별시 성북구 장위동 돌곶이로 164 ,방범,37.61605653,127.0511336,3,2021-01-27,POINT (127.0511336 37.61605653),1
8376,성북구,서울특별시 성북구 장위동 돌곶이로 195 ,방범,37.61609203,127.0474307,3,2021-01-27,POINT (127.0474307 37.61609203),1
8377,성북구,서울특별시 성북구 장위동 돌곶이로32길 46 ,방범,37.61613368,127.0548827,3,2021-01-27,POINT (127.0548827 37.61613368),1
8378,성북구,서울특별시 성북구 장위동 월계로 138 동방빌라,방범,37.61614052,127.0424064,3,2021-01-27,POINT (127.0424064 37.61614052),1
8379,성북구,서울특별시 성북구 장위동 돌곶이로37길 32 ,방범,37.61616888,127.0466596,3,2021-01-27,POINT (127.0466596 37.61616888),1
8380,성북구,서울특별시 성북구 장위동 돌곶이로 195 ,방범,37.61618067,127.0470012,2,2021-01-27,POINT (127.0470012 37.61618067),1
8381,성북구,서울특별시 성북구 장위동 돌곶이로 171 ,방범,37.61623062,127.0495961,3,2021-01-27,POINT (127.0495961 37.61623062),1
8382,성북구,서울특별시 성북구 장위동 월계로 138 동방빌라,방범,37.6162467,127.0420003,4,2021-01-27,POINT (127.0420003 37.6162467),1
8383,성북구,서울특별시 성북구 정릉동 보국문로 167 산장아파트,방범,37.61634234,127.0023785,3,2021-01-27,POINT (127.0023785 37.61634234),1
8384,성북구,서울특별시 성북구 장위동 돌곶이로32길 21 금성빌라,방범,37.61637803,127.0525043,2,2021-01-27,POINT (127.0525043 37.61637803),1
8385,성북구,서울특별시 성북구 장위동 장위로15길 88 ,방범,37.61639006,127.0452128,3,2021-01-27,POINT (127.0452128 37.61639006),1
8386,성북구,서울특별시 성북구 장위동 장위로15길 58 ,방범,37.616467,127.044891,4,2021-01-27,POINT (127.044891 37.616467),1
8387,성북구,서울특별시 성북구 장위동 장위로11가길 40 ,방범,37.61648532,127.0434686,3,2021-01-27,POINT (127.0434686 37.61648532),1
8388,성북구,서울특별시 성북구 장위동 장위로15길 88 ,방범,37.616494,127.045797,3,2021-01-27,POINT (127.045797 37.616494),1
8389,성북구,서울특별시 성북구 장위동 돌곶이로 164 ,방범,37.61656351,127.0507176,3,2021-01-27,POINT (127.0507176 37.61656351),1
8390,성북구,서울특별시 성북구 장위동 돌곶이로 195 ,방범,37.61657357,127.0475057,1,2021-01-27,POINT (127.0475057 37.61657357),1
8391,성북구,서울특별시 성북구 장위동 장위로11가길 40 ,방범,37.616606,127.043273,3,2021-01-27,POINT (127.043273 37.616606),1
8392,성북구,서울특별시 성북구 장위동 돌곶이로37길 32 ,방범,37.61661552,127.0469214,2,2021-01-27,POINT (127.0469214 37.61661552),1
8393,성북구,서울특별시 성북구 장위동 한천로86가길 40 ,방범,37.61672433,127.0585218,3,2021-01-27,POINT (127.0585218 37.61672433),1
8394,성북구,서울특별시 성북구 장위동 돌곶이로32길 30 ,방범,37.61679418,127.0537448,3,2021-01-27,POINT (127.0537448 37.61679418),1
8395,성북구,서울특별시 성북구 장위동 장위로11가길 40 ,방범,37.61682336,127.0430016,3,2021-01-27,POINT (127.0430016 37.61682336),1
8396,성북구,서울특별시 성북구 장위동 돌곶이로32길 21 금성빌라,방범,37.61685504,127.0525347,3,2021-01-27,POINT (127.0525347 37.61685504),1
8397,성북구,서울특별시 성북구 정릉동 보국문로 167 산장아파트,방범,37.61687052,127.0027298,3,2021-01-27,POINT (127.0027298 37.61687052),1
8398,성북구,서울특별시 성북구 장위동 월계로 138 동방빌라,방범,37.61689,127.042425,2,2021-01-27,POINT (127.042425 37.61689),1
8399,성북구,서울특별시 성북구 장위동 돌곶이로32길 30 ,방범,37.6169183,127.0532296,3,2021-01-27,POINT (127.0532296 37.6169183),1
8400,성북구,서울특별시 성북구 장위동 장위로15길 58 ,방범,37.616953,127.044596,3,2021-01-27,POINT (127.044596 37.616953),1
8401,성북구,서울특별시 성북구 정릉동 보국문로35길 40 석굴암(일승종),방범,37.61696428,126.9990532,3,2021-01-27,POINT (126.9990532 37.61696428),1
8402,성북구,서울특별시 성북구 장위동 한천로 660 성북청소년수련관,방범,37.61707957,127.055192,3,2021-01-27,POINT (127.055192 37.61707957),1
8403,성북구,서울특별시 성북구 장위동 월계로 138 가경빌딩,방범,37.61708617,127.0422737,3,2021-01-27,POINT (127.0422737 37.61708617),1
8404,성북구,서울특별시 성북구 장위동 돌곶이로 193 ,방범,37.617152,127.047411,4,2021-01-27,POINT (127.047411 37.617152),1
8405,성북구,서울특별시 성북구 장위동 장위로11가길 64 ,방범,37.617181,127.044898,4,2021-01-27,POINT (127.044898 37.617181),1
8406,성북구,서울특별시 성북구 장위동 돌곶이로 166 ,방범,37.61725111,127.0506505,3,2021-01-27,POINT (127.0506505 37.61725111),1
8407,성북구,서울특별시 성북구 장위동 월계로 150 ,방범,37.61727,127.043746,4,2021-01-27,POINT (127.043746 37.61727),1
8408,성북구,서울특별시 성북구 정릉동 보국문로30가길 1 예하임,방범,37.61727937,127.0040238,3,2021-01-27,POINT (127.0040238 37.61727937),1
8409,성북구,서울특별시 성북구 장위동 돌곶이로 199 ,방범,37.617319,127.046506,3,2021-01-27,POINT (127.046506 37.617319),1
8410,성북구,서울특별시 성북구 장위동 돌곶이로 199 ,방범,37.617336,127.046938,2,2021-01-27,POINT (127.046938 37.617336),1
8411,성북구,서울특별시 성북구 정릉동 보국문로 173 ,방범,37.617353,127.001692,3,2021-01-27,POINT (127.001692 37.617353),1
8412,성북구,서울특별시 성북구 장위동 돌곶이로 193 ,방범,37.617379,127.047271,2,2021-01-27,POINT (127.047271 37.617379),1
8413,성북구,서울특별시 성북구 장위동 월계로 150 ,방범,37.617404,127.043518,4,2021-01-27,POINT (127.043518 37.617404),1
8414,성북구,서울특별시 성북구 장위동 돌곶이로32길 39 ,방범,37.6174428,127.053122,3,2021-01-27,POINT (127.053122 37.6174428),1
8415,성북구,서울특별시 성북구 장위동 돌곶이로41길 22 ,방범,37.617485,127.045851,5,2021-01-27,POINT (127.045851 37.617485),1
8416,성북구,서울특별시 성북구 장위동 돌곶이로 193 ,방범,37.617601,127.047041,3,2021-01-27,POINT (127.047041 37.617601),1
8417,성북구,서울특별시 성북구 정릉동 보국문로 183 피오레아파트,방범,37.6176502,127.0002452,3,2021-01-27,POINT (127.0002452 37.6176502),1
8418,성북구,서울특별시 성북구 장위동 돌곶이로 199 ,방범,37.61765351,127.0462799,3,2021-01-27,POINT (127.0462799 37.61765351),1
8419,성북구,서울특별시 성북구 장위동 돌곶이로 199 ,방범,37.617677,127.046905,3,2021-01-27,POINT (127.046905 37.617677),1
8420,성북구,서울특별시 성북구 장위동 월계로 150 ,방범,37.61769494,127.043339,3,2021-01-27,POINT (127.043339 37.61769494),1
8421,성북구,서울특별시 성북구 장위동 한천로 660 성북청소년수련관,방범,37.61773596,127.0552662,3,2021-01-27,POINT (127.0552662 37.61773596),1
8422,성북구,서울특별시 성북구 장위동 한천로94길 13 ,방범,37.61777469,127.0570841,3,2021-01-27,POINT (127.0570841 37.61777469),1
8423,성북구,서울특별시 성북구 장위동 장위로11가길 64 ,방범,37.61777797,127.0441773,3,2021-01-27,POINT (127.0441773 37.61777797),1
8424,성북구,서울특별시 성북구 장위동 월계로 150 ,방범,37.617908,127.043023,4,2021-01-27,POINT (127.043023 37.617908),1
8425,성북구,서울특별시 성북구 장위동 돌곶이로 199 ,방범,37.61797548,127.0460265,3,2021-01-27,POINT (127.0460265 37.61797548),1
8426,성북구,서울특별시 성북구 정릉동 보국문로 209 ,방범,37.61811509,126.9983463,3,2021-01-27,POINT (126.9983463 37.61811509),1
8427,성북구,서울특별시 성북구 장위동 한천로 694 광운초등학교,방범,37.61820309,127.0549608,3,2021-01-27,POINT (127.0549608 37.61820309),1
8428,성북구,서울특별시 성북구 장위동 월계로 160 ,방범,37.61831176,127.0440561,4,2021-01-27,POINT (127.0440561 37.61831176),1
8429,성북구,서울특별시 성북구 정릉동 보국문로32가길 3 ,방범,37.61831555,127.0023475,3,2021-01-27,POINT (127.0023475 37.61831555),1
8430,성북구,서울특별시 성북구 정릉동 보국문로30길 49 정혜사(조계종),방범,37.61832222,127.0050235,3,2021-01-27,POINT (127.0050235 37.61832222),1
8431,성북구,서울특별시 성북구 정릉동 보국문로32가길 15 ,방범,37.61836512,127.0011327,3,2021-01-27,POINT (127.0011327 37.61836512),1
8432,성북구,서울특별시 성북구 장위동 월계로 160 ,방범,37.61838175,127.0449529,3,2021-01-27,POINT (127.0449529 37.61838175),1
8433,성북구,서울특별시 성북구 정릉동 보국문로 209 ,방범,37.61838681,126.998707,3,2021-01-27,POINT (126.998707 37.61838681),1
8434,성북구,서울특별시 성북구 장위동 돌곶이로 217 ,방범,37.61861981,127.0457154,3,2021-01-27,POINT (127.0457154 37.61861981),1
8435,성북구,서울특별시 성북구 정릉동 보국문로36길 5 인산빌라,방범,37.61862866,126.999697,3,2021-01-27,POINT (126.999697 37.61862866),1
8436,성북구,서울특별시 성북구 장위동 한천로 694 광운초등학교,방범,37.61867271,127.0540258,3,2021-01-27,POINT (127.0540258 37.61867271),1
8437,성북구,서울특별시 성북구 장위동 월계로 160 ,방범,37.61879131,127.0448915,1,2021-01-27,POINT (127.0448915 37.61879131),1
8438,성북구,서울특별시 성북구 정릉동 보국문로30길 49 정혜사(조계종),방범,37.6188562,127.0055413,1,2021-01-27,POINT (127.0055413 37.6188562),1
8439,성북구,서울특별시 성북구 정릉동 보국문로36길 58 ,방범,37.619044,126.998485,3,2021-01-27,POINT (126.998485 37.619044),1
8440,성북구,C0087 장위1동 186-5  고정1,방범,37.61931692,127.0472469,3,2021-01-27,POINT (127.0472469 37.61931692),1
8441,성북구,서울특별시 성북구 정릉동 보국문로36길 37 건영빌라,방범,37.61941191,126.9997466,3,2021-01-27,POINT (126.9997466 37.61941191),1
8442,성북구,서울특별시 성북구 장위동 돌곶이로40길 46 ,방범,37.61988859,127.0482983,3,2021-01-27,POINT (127.0482983 37.61988859),1
8443,성북구,서울특별시 성북구 장위동 한천로 698 광운유치원,방범,37.619917,127.053906,3,2021-01-27,POINT (127.053906 37.619917),1
8444,성북구,서울특별시 성북구 장위동 월계로40길 48 ,방범,37.62086872,127.0499846,3,2021-01-27,POINT (127.0499846 37.62086872),1
8445,성북구,서울특별시 성북구 장위동 월계로38길 21 ,방범,37.62103841,127.0479056,2,2021-01-27,POINT (127.0479056 37.62103841),1
8446,성북구,서울특별시 성북구 장위동 월계로40길 28 ,방범,37.6212342,127.0489859,2,2021-01-27,POINT (127.0489859 37.6212342),1
8447,성북구,서울특별시 성북구 장위동 월계로40길 28 ,방범,37.62126304,127.048631,2,2021-01-27,POINT (127.048631 37.62126304),1
8448,성북구,서울특별시 성북구 장위동 한천로 735 석산빌딩,방범,37.62131652,127.0510157,3,2021-01-27,POINT (127.0510157 37.62131652),1
8449,성북구,서울특별시 성북구 정릉동 보국문로32길 90 ,방범,37.62156404,127.0020799,3,2021-01-27,POINT (127.0020799 37.62156404),1
8450,성북구,서울특별시 성북구 장위동 월계로40길 25 미림연립,방범,37.62220702,127.0491813,3,2021-01-27,POINT (127.0491813 37.62220702),1
8451,성북구,서울특별시 성북구 장위동 월계로40길 7 센트럴타운,방범,37.6222901,127.0488044,2,2021-01-27,POINT (127.0488044 37.6222901),1
8452,성북구,서울특별시 성북구 장위동 한천로 741 ,방범,37.62280359,127.0504654,3,2021-01-27,POINT (127.0504654 37.62280359),1
8453,성북구,서울특별시 성북구 정릉동 정릉로10가길 32 ,방범,37.60567526,127.0010623,3,2021-01-27,POINT (127.0010623 37.60567526),1
8454,성북구,서울특별시 성북구 하월곡동 동소문로42가길 40 ,방범,37.60567988,127.0300649,3,2021-01-27,POINT (127.0300649 37.60567988),1
8455,성동구,서울특별시 광진구 자양동 동일로 16 ,방범,37.534535,127.059559,1,2020-06-24,POINT (127.059559 37.534535),1
8456,성동구,서울특별시 성동구 성수동2가 둘레17길 2 ,방범,37.5346489,127.0561905,1,2020-06-24,POINT (127.0561905 37.5346489),1
8457,성동구,서울특별시 성동구 성수동2가 둘레17길 2 ,방범,37.53473282,127.0568008,1,2020-06-24,POINT (127.0568008 37.53473282),1
8458,성동구,서울특별시 성동구 성수동2가 둘레15길 2 ,방범,37.53498077,127.0557022,1,2020-06-24,POINT (127.0557022 37.53498077),1
8459,성동구,서울특별시 성동구 성수동2가 둘레15길 4 ,방범,37.53517151,127.0553284,1,2020-06-24,POINT (127.0553284 37.53517151),1
8460,성동구,서울특별시 성동구 성수동2가 둘레19길 7 강변금호타운아파트,방범,37.53536606,127.0578003,1,2020-06-24,POINT (127.0578003 37.53536606),1
8461,성동구,서울특별시 성동구 성수동2가 성수이로 2 성수2가1동노인정,방범,37.53538132,127.0534592,1,2020-06-24,POINT (127.0534592 37.53538132),1
8462,성동구,서울특별시 성동구 성수동2가 성수이로 10 ,방범,37.5357399,127.054718,1,2020-06-24,POINT (127.054718 37.5357399),1
8463,성동구,서울특별시 성동구 성수동2가 둘레19길 10 혜성산업,방범,37.53585815,127.0582733,1,2020-06-24,POINT (127.0582733 37.53585815),1
8464,성동구,서울특별시 성동구 성수동2가 동일로 27 ,방범,37.5358696,127.0590363,1,2020-06-24,POINT (127.0590363 37.5358696),1
8465,성동구,서울특별시 성동구 성수동2가 둘레15가길 8 ,방범,37.53594971,127.0561981,1,2020-06-24,POINT (127.0561981 37.53594971),1
8466,성동구,서울특별시 성동구 성수동2가 둘레19길 18 뉴캐슬빌4차,방범,37.53603363,127.0570526,1,2020-06-24,POINT (127.0570526 37.53603363),1
8467,성동구,서울특별시 성동구 성수동2가 둘레15가길 2 세웅빌라,방범,37.53610992,127.055687,1,2020-06-24,POINT (127.055687 37.53610992),1
8468,성동구,서울특별시 성동구 성수동2가 성수이로 7 ,방범,37.53612137,127.0533142,1,2020-06-24,POINT (127.0533142 37.53612137),1
8469,성동구,서울특별시 성동구 성수동1가 둘레9가길 2 ,방범,37.53624344,127.0503998,1,2020-06-24,POINT (127.0503998 37.53624344),1
8470,성동구,서울특별시 성동구 성수동2가 둘레11길 10 ,방범,37.53639984,127.0526123,1,2020-06-24,POINT (127.0526123 37.53639984),1
8471,성동구,서울특별시 성동구 성수동2가 성수이로 16 ,방범,37.53640747,127.0541382,1,2020-06-24,POINT (127.0541382 37.53640747),1
8472,성동구,서울특별시 성동구 성수동1가 둘레7가길 16 ,방범,37.53642654,127.0497284,1,2020-06-24,POINT (127.0497284 37.53642654),1
8473,성동구,서울특별시 성동구 성수동2가 동일로 29 ,방범,37.53643417,127.0592728,1,2020-06-24,POINT (127.0592728 37.53643417),1
8474,성동구,서울특별시 성동구 성수동2가 둘레15가길 4 세움주택,방범,37.53646851,127.0564194,1,2020-06-24,POINT (127.0564194 37.53646851),1
8475,성동구,서울특별시 성동구 성수동2가 둘레11가길 5 ,방범,37.53652573,127.0518341,1,2020-06-24,POINT (127.0518341 37.53652573),1
8476,성동구,서울특별시 성동구 성수동2가 성수이로 16 ,방범,37.53667068,127.0549011,1,2020-06-24,POINT (127.0549011 37.53667068),1
8477,성동구,서울특별시 성동구 성수동2가 성수이로 7 ,방범,37.53678513,127.0538635,1,2020-06-24,POINT (127.0538635 37.53678513),1
8478,성동구,서울특별시 성동구 성수동2가 둘레19길 18 뉴캐슬빌4차,방범,37.53680038,127.0571976,1,2020-06-24,POINT (127.0571976 37.53680038),1
